         45710 function calls (45094 primitive calls) in 22.515 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\connectionpool.py:1046(_new_conn)
      313    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1685(path_hook_for_FileFinder)
        1    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
       30    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\util.py:33(from_str)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\openai_response.py:28(response_ms)
      6/2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py:37(_compile)
       36    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\url.py:332(_idna_encode)
       93    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\timeout.py:130(_validate_timeout)
       69    0.000    0.000    0.000    0.000 <frozen ntpath>:35(_get_bothseps)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\reader.py:177(update_raw)
       35    0.000    0.000    0.000    0.000 {method '_checkReadable' of '_io._IOBase' objects}
       30    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:104(__init__)
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\contextlib.py:132(__enter__)
       55    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        8    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\composer.py:88(compose_scalar_node)
       10    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
       22    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1667(set_cookie)
       18    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       49    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      147    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:545(fetch_value)
       72    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
       40    0.000    0.000    0.000    0.000 <frozen _collections_abc>:823(items)
      167    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\api_requestor.py:129(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\models.py:258(__init__)
        2    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      117    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:831(filter)
       36    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\reader.py:99(forward)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\api_resources\experimental\completion_config.py:1(<module>)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py:69(close)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\models.py:769(is_redirect)
       39    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_encode}
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:135(get_token)
      111    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:279(stale_possible_simple_keys)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py:452(urlsplit)
      221    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py:121(pushlines)
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1004(set_ok_path)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\models.py:85(path_url)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\retry.py:387(is_retry)
      110    0.000    0.000    0.000    0.000 <frozen os>:777(check_str)
      172    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       39    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:129(getLevelName)
      101    0.000    0.000    0.000    0.000 {built-in method time.time}
        9    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\constructor.py:67(construct_object)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\_collections.py:95(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\utils.py:900(default_headers)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1588(_get_spec)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\connection.py:556(__init__)
       35    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\reader.py:114(get_mark)
      223    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\_collections.py:291(__iter__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\socket.py:694(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py:520(urlunsplit)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\parser.py:422(parse_block_mapping_first_key)
       10    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:751(_compile_bytecode)
      148    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       13    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:752(scan_to_next_token)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\socket.py:221(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\parser.py:264(parse_block_node)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\adapters.py:240(init_poolmanager)
      224    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\enum.py:1562(__and__)
       39    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\threading.py:1485(current_thread)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\client.py:442(flush)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\response.py:142(flush)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py:195(_new_message)
      148    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       30    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\threading.py:299(__enter__)
       80    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\_internal_utils.py:25(to_native_string)
       77    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\enum.py:726(__call__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\platform.py:1151(python_version)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\encodings\idna.py:308(getregentry)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\utils.py:135(super_len)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\sessions.py:781(get_adapter)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:162(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\connection.py:134(__init__)
       30    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\threading.py:314(_is_owned)
       14    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\parser.py:114(get_event)
        9    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\resolver.py:143(resolve)
      232    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\reader.py:87(peek)
       10    0.000    0.000    0.000    0.000 {method 'Close' of 'winreg.PyHKEY' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:802(spec_from_file_location)
       30    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\threading.py:302(__exit__)
       30    0.000    0.000    0.000    0.000 {method 'subn' of 're.Pattern' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\poolmanager.py:199(__init__)
       36    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
       52    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       20    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1389(_normalized_cookie_tuples)
        6    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\socket.py:100(_intenum_converter)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\models.py:393(prepare_method)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\ssl.py:504(set_alpn_protocols)
       30    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\util.py:47(_console_log_level)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\wait.py:95(wait_for_socket)
       20    0.000    0.000    0.000    0.000 <frozen _collections_abc>:819(keys)
       40    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       39    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        3    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
       10    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\connectionpool.py:81(__init__)
       51    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1753(__iter__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\retry.py:379(_is_method_retryable)
       40    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       39    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\threading.py:1182(name)
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:761(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py:156(username)
        8    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:295(save_possible_simple_key)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\ssl.py:441(_encode_hostname)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\models.py:799(iter_content)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\queue.py:34(__init__)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
       39    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py:672(unquote)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\poolmanager.py:374(_merge_pool_kwargs)
      197    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py:108(_noop)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\utils.py:636(unquote_unreserved)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\retry.py:202(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:124(setdefault)
       18    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:1141(return_ok_expires)
       10    0.000    0.000    0.000    0.000 <frozen _collections_abc>:848(__len__)
       10    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       20    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\typing.py:1285(__hash__)
       30    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
       18    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\copyreg.py:98(__newobj__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\openai_response.py:24(organization)
       86    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
      106    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\cookies.py:72(has_header)
       75    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\encodings\idna.py:155(encode)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py:958(urlencode)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py:175(port)
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\response.py:343(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\response.py:1079(closed)
       30    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\queue.py:248(_qsize)
       17    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:1416(scan_line_break)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\email\message.py:331(set_payload)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\response.py:244(__init__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\enum.py:202(__get__)
       31    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:884(__init__)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
       20    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\utils.py:514(_parse_content_type_header)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\platform.py:588(_platform)
       12    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       32    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\reader.py:94(prefix)
        4    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\reader.py:146(update)
       45    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\socket.py:745(readable)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:172(_path_isabs)
        8    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\constructor.py:402(construct_yaml_str)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\client.py:865(__init__)
       60    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\api_requestor.py:473(<genexpr>)
       60    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
       60    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:48(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\connection.py:164(host)
       36    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:810(is_expired)
       21    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\hooks.py:15(default_hooks)
      7/3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:178(getwidth)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\adapters.py:304(cert_verify)
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\email\message.py:150(__init__)
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\email\message.py:211(is_multipart)
       27    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
       98    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:264(next_possible_simple_key)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\models.py:334(__init__)
       36    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:168(__getitem__)
       92    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:44(_debug)
       58    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:125(peek_token)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\openai_object.py:69(__setitem__)
       35    0.000    0.000    0.000    0.000 {method '_checkClosed' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\parser.py:127(parse_stream_start)
        1    0.000    0.000    0.000    0.000 {built-in method today}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\client.py:947(_wrap_ipv6)
       42    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\response.py:403(retries)
       22    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\cookies.py:90(unverifiable)
        2    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\cookiejar.py:81(_timegm)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1567(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py:243(_optimize_charset)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\platform.py:1041(_sys_version)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\timeout.py:202(start_connect)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:420(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\connectionpool.py:1149(_normalize_host)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\timeout.py:245(read_timeout)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\retry.py:270(from_int)
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\queue.py:251(_put)
       30    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py:208(_pop_message)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\hooks.py:22(dispatch_hook)
       21    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\ssl_.py:473(is_ipaddress)
       30    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\sessions.py:91(merge_hooks)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py:193(_userinfo)
        8    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\constructor.py:173(construct_scalar)
       30    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\utils.py:211(<genexpr>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:666(_classify_pyc)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\sessions.py:799(mount)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\client.py:1276(_validate_path)
       30    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\weakref.py:568(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\yaml\scanner.py:359(fetch_stream_start)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\http\client.py:1267(_validate_method)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\timeout.py:172(from_float)
       40    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\response.py:1111(supports_chunked_reads)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\connection.py:93(_set_socket_options)
      110    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\ssl.py:1083(_checkClosed)
       20    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\structures.py:60(__len__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\requests\_internal_utils.py:38(unicode_is_ascii)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py:261(get)
        1    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\ssl.py:678(verify_mode)
       12    0.000    0.000    0.000    0.000 C:\Users\kayne\AppData\Local\Programs\Python\Python312\Lib\enum.py:1129(__new__)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\util\response.py:91(is_response_to_head)
       10    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\openai\util.py:22(<lambda>)
        3    0.000    0.000    0.000    0.000 C:\Users\kayne\PycharmProjects\Hermod\.venv\Lib\site-packages\urllib3\_collections.py:84(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:372(release)
